barcode,price,active,quantity
110205,52.83333333,1,13
112440,60.6,1,20
8961102508714,10,0,-28
8961102508967,20,1,18
8961102507601,30,1,27
8961103503183,30,1,297
116841,44.5,0,0
115474,397.68,0,0
111263,35.668,1,5
112556,71.336,1,10
5060453455371,325,1,6
5056446705776,205,1,5
5060453453452,270,0,0
105661,350,0,2
110079,7,0,-36
110569,17,1,77
119089,270,1,6
8964002686438,350,0,0
6001106309985,650,0,0
6001106208622,650,0,0
8964002686186,650,0,0
6001106309718,280,1,8
6001106309725,560,1,5
6001106208554,1075,1,5
113684,1244.13,0,0
113040,30,0,0
113527,40,0,0
113322,36.66666667,1,30
9780096855289,20,0,1
110801,103.75,1,8
6912345679138,2950,0,1
6912345679169,2650,0,0
5410232215540,350,0,1
6912345678971,950,1,6
6912345678995,950,1,4
110340,37.45,1,40
112178,62.595,1,10
108990,24.076,1,90
110919,41,1,50
112346,61.5,1,5
109638,28.5,0,0
8961102508608,40,0,0
8961102508615,40,0,0
108263,183.91,0,1
107622,6.555,1,14
110821,20.57142857,1,84
112958,38.57142857,1,98
113335,47.85714286,1,112
8964000122112,850,1,4
8964000122129,1500,1,30
8964001359265,250,0,0
8964000122105,525,1,121
8964001358923,90,0,0
8964000123270,100,0,0
107255,4625,0,1
8961006070911,750,0,2
8961006070805,130,1,57
8961006010474,460,1,17
8961006010054,370,1,22
8961006010368,100,1,66
8961006040044,250,1,16
8961006040020,320,1,6
8961006040051,250,1,45
8961006040136,275,0,2
8961006010177,30,1,38
8961006020046,70,1,40
8961006020015,110,0,-48
109766,29.9,0,0
111704,52,1,60
108609,20.5,1,10
113553,70,1,14
109997,28,0,0
111671,45,1,20
108610,18,1,30
116871,47,1,10
111247,22.5,1,10
111304,23,1,60
8964002939183,1350,0,0
8964002939404,950,0,0
118659,67,1,20
110886,45.66666667,1,26
117912,40,1,70
8964003536589,67.2,1,10
109256,27.5,1,60
116856,26.33333333,0,-30
110848,42.551,0,-60
115540,22.02666667,1,20
107328,0.6,0,0
RL12,360,1,4
6912345679077,1450,0,0
R112,3200,0,0
118622,350,0,-1
6912345678940,350,1,7
6912345679091,650,1,8
6912345679053,850,1,4
6953626874514,350,0,2
6912345678919,450,0,2
6912345679060,1400,0,1
6976963360076,2450,0,0
115161,590.01,1,5
109526,26.19071429,1,47
111445,34.28571429,1,73
111333,463.67,0,2
110730,38.752,0,-48
8961103503718,100,0,0
105047,1925,0,0
100921,70,0,0
2578745874593,395,0,-2
103720,550,0,1
8964001243892,16,0,0
116737,1600,0,1
116738,1000,0,1
113834,41.14633333,1,10
114093,55.33,0,0
114309,91,1,30
8964000258910,620,0,0
8964000258903,400,0,1
8964000505861,400,0,0
8964000506325,800,0,1
8964000505021,500,0,0
8964000258873,400,0,2
8964000259146,260,0,0
8964000258989,350,0,0
8964000506936,320,0,3
8964000257586,520,0,0
8964002291441,550,0,1
8964002291458,550,0,3
964000506264,320,1,6
8964000506257,550,0,2
8964000506288,500,0,3
8964000506356,660,0,2
102874,550,0,-1
8964000507292,520,0,0
8964000258385,300,0,0
101898,350,1,4
8964000259948,439,0,0
8964000259030,450,0,0
8964000507667,260,0,1
8964000258804,425,1,4
8964000507650,440,0,0
8964000505380,450,0,2
8964000259986,350,0,2
8964002291427,520,0,3
8964000257661,320,0,3
8964000257685,520,1,5
8964000257876,380,0,2
8964000505236,470,0,0
8964000257425,400,0,0
8964000505298,370,0,0
8964000259467,485,0,0
8964000507681,450,0,3
8964000258927,360,0,0
8964000505090,320,0,1
8964000257104,250,0,3
8964000257166,360,0,0
8964000506677,1359,0,2
8964000506653,1149,0,0
8964000505656,440,1,4
8964000259702,440,1,5
8964000259740,390,1,4
8964000506363,400,1,5
8964000259610,390,1,4
8964000259788,390,1,4
8964000257753,320,1,6
8964002291397,550,0,3
8964000505052,485,0,0
8964000258507,400,0,3
8964000505410,170,0,2
8964000505441,170,0,0
8964000505434,190,0,2
8964000258514,280,0,2
8964000505427,160,0,0
8964000507209,300,0,0
8964000258699,300,0,0
8964000258620,320,0,1
8964000507247,350,0,2
8964000507254,299,0,3
8964000257036,250,0,0
8964000506639,770,1,7
8964000257845,540,1,9
8964000507490,290,1,7
8964000506691,1300,0,2
8964000259085,200,0,1
8964000258392,300,0,0
8964000506707,720,0,2
8964000505922,450,0,0
8964000257654,320,0,1
8964000257784,520,1,11
8964000507063,620,0,2
8964000257869,430,0,1
8964000506929,320,0,0
8964000505755,408.51,0,0
8964001050780,150,0,0
115939,232,0,0
8006540639122,435,0,0
8006540639443,435,0,0
8006540639177,435,0,1
8006540639245,480,0,1
8001841420554,160,0,2
8001841420615,165,1,5
8006540941966,170,0,0
8001841420677,160,0,2
8001841396538,190,0,0
8006540639368,555,0,0
8006540639405,555,0,0
8006540639320,555,0,0
8006540639283,555,0,0
8001841721576,210,0,3
8006540639009,395,0,0
8006540639047,395,0,0
8006540639085,345,0,0
8006540021187,125,0,0
8006540021217,130,0,2
8006540021156,130,0,0
110887,46.2,1,30
116553,250,0,0
8964000767122,50,1,4
108036,240,0,-9
106475,274,0,0
128016691675,30,0,-60
109974,10.382,1,136
788364955111,80,0,0
8964001371427,376.25,0,0
111270,472,0,1
105830,825,0,1
105850,1155,0,0
105776,605,0,0
788364955128,50,1,7
8964002755448,40,1,12
8964002526895,30,0,0
8964002526918,20,1,17
PK SB 40GM,140,0,-1
108828,7.006,1,64
108524,320,0,3
108922,315,0,0
8801073113893,555,1,25
8801073115118,550,0,0
8801073113312,555,1,65
8801073113428,550,0,2
8801073110502,550,0,3
8801073113800,500,1,27
6290483682525,3230,0,0
108788,11.23333333,1,60
107814,150,0,3
119045,1100,0,2
116124,300,0,2
100930,75,0,-2
4988167012615,3.5,1,219
4980501002702,150,0,-5.5
100028,85,0,-5
4986206195107,3.55,0,-457
106418,280,0,3
8964001199014,150,0,-5
8964001199250,120,1,14
8964001199052,120,1,26
8964001199229,150,1,5
8964003537142,74.64285714,1,21
113316,74.645,0,0
112600,49.67857143,1,28
418016,220,0,2
118826,113.42,0,2
116552,225,0,0
105970,117,0,2
106089,155.85,0,2
119051,295,0,1
105907,85.19,0,0
106197,286,1,5
106198,304,0,3
106245,172,0,-1
107261,3550,0,1
10027,400,0,0
10025,250,0,0
94411060111898,350,1,7
6945442200943,250,0,-1
6945442200172,350,0,1
119608,40,1,11
71001,150,1,12
118837,90,1,8
71002,20,1,63
102624,115,0,-1
101620,20,0,-6
109712,16.52,1,20
8961100285952,100,0,0
106941,33.16666667,0,0
100715,1200,0,0
4103040119896,3000,0,0
104852,229.1666667,0,0
115002,2200,0,0
117750,998,0,0
115358,186.68,0,0
107492,5.5,0,0
109053,7.825666667,1,20
107689,3.958666667,0,0
108501,6.115666667,1,30
8964000505076,200,0,3
119439,360,0,2
117500,360,0,-1
41167602201,740,0,3
41167603307,725.31,0,2
41167603208,399,0,2
41167620212,400,0,3
735745797679,130,0,0
792649241080,130,0,-1
8964004257438,395,1,4
8964004257469,440,0,1
8964004257452,330,0,2
8964004257391,395,0,-1
8964004257032,600,0,2
8964004257049,500,0,0
9200475782475,180,0,0
9200475782871,250,0,3
4457132488019,495,1,4
105147,505,1,4
105157,400,0,2
105114,450,0,2
104489,395,0,-1
100582,400,1,6
8964004257001,495,0,2
116090,60,0,0
116089,115,0,0
104895,120,0,0
116088,220,0,0
116559,250,0,0
1507000224997,250,0,0
8964004257421,295,0,3
4457132488026,325,0,0
116091,360,0,2
100355,300,0,1
100334,295,0,-2
4567995365683,345,0,3
1507000227646,290,0,0
8964004257018,380,0,-1
116558,250,0,0
100456,210,0,0
100479,390,0,0
100455,340,0,3
107440,68.84,1,5
107664,100.91,0,2
114079,4.875,1,312
113085,8.37,0,3
111350,33.57142857,1,23
110069,22.97142857,0,0
112872,26.83333333,0,-14
113327,28.98,1,65
111401,16.16666667,1,72
105862,1994.6,0,1
105870,2279.5,0,2
105857,1797.3,0,1
105836,1829.9,0,1
115107,1934.1,0,1
112824,31,0,0
112665,19.46666667,1,45
8964003552213,120,1,21
112234,49.6,0,0
113824,49.093,0,0
114221,66.27633333,1,60
112475,65.002,1,10
111169,45,1,55
118136,440,1,10
117366,760,0,1
114700,50,0,-46
1011051031010,96,1,21
8941174011893,800,0,1
8901088062480,550,0,1
8941174011879,800,0,3
103688,550,0,1
103731,550,0,2
738367327217,12,0,0
738367327361,650,0,3
788821020796,450,0,2
8964000596616,20,1,60
8964000598658,100,1,5
8966000002043,100,1,13
8964000597538,100,1,8
8964003508654,50,1,175
8966000001923,100,1,5
8966000001909,100,1,15
8966000001954,100,1,12
8964000598665,100,1,14
8966000001985,100,1,10
8964000598115,100,0,1
8964003508647,50,1,16
788821024114,180,0,0
101317,100,0,0
101319,140,1,5
101398,110,0,0
101318,110,0,0
101172,250,0,0
101179,250,0,-1
101174,250,0,0
100315,300,0,0
101263,435,0,1
100234,420,0,0
100235,250,0,0
101354,146,0,0
116220,146,0,0
101355,146,0,0
101350,146,0,0
101351,146,0,1
101353,146,0,1
101251,146,0,0
788821151704,350,0,2
101872,206,0,-4
788821001276,250,0,0
788821001252,290,0,0
102308,150,1,8
101329,225,1,4
788821001313,250,0,0
116203,225,1,6
101636,150,1,8
788821001320,230,0,0
101637,290,1,10
101363,250,0,0
101503,225,0,3
788821002099,250,0,0
101493,225,0,3
788821151636,150,1,5
788821001269,240,0,0
788821150967,140,1,6
788821014351,435,0,0
102608,480,0,0
101989,395,0,2
101562,355,0,0
788821014344,480,0,0
788821017390,355,0,0
620514000275,150,1,9
788821152596,130,1,10
788821150141,150,0,-4
788821150790,150,1,13
101313,150,1,25
102014,140,1,10
788821021571,140,0,0
116200,150,1,10
788821021946,100,0,-1
788821151117,120,1,25
788821150370,140,1,5
788821151438,140,1,6
788821151421,150,1,4
788821151261,150,0,1
788821151445,150,1,7
101314,120,0,0
116201,110,0,-3
788821150905,150,1,6
788821150936,150,1,4
101958,150,1,5
788821150387,140,1,4
788821150394,150,0,-4
788821150400,130,0,1
788821150417,150,1,5
101623,150,1,11
102017,130,0,0
788821151278,130,1,4
101397,128,1,8
788821151247,150,1,15
788821151292,150,1,6
101387,110,0,2
788821150257,150,0,3
788821150264,150,0,0
788821015594,150,0,0
788821048028,130,1,21
788821150202,150,1,6
788821150134,150,1,6
136748791967497,150,1,6
788821150189,150,0,1
116202,107,1,8
101638,150,1,13
116204,240,0,2
788821002082,240,0,0
788821021953,180,0,0
101501,290,0,0
788821005465,250,0,2
101513,225,0,0
788821018717,110,0,2
788821150950,150,1,4
788821015600,150,0,3
103810,550,1,4
102059,650,0,0
100720,580,1,4
116198,875,0,0
116218,830,0,0
116217,740,0,0
116216,705,0,0
101726,550,0,2
788821123053,312,0,0
116219,320,0,3
116213,340,0,1
116214,350,1,4
116215,370,0,1
102774,355,0,0
788821152633,270,0,2
101896,440,0,1
101803,390,1,7
102730,340,0,2
788821152664,170,1,6
101456,150,1,4
116199,730,0,0
101305,120,1,5
101203,140,1,6
101344,300,0,2
101388,145,0,2
101585,95,1,4
101403,210,0,0
788821152657,320,1,8
101316,250,1,14
101333,175,1,7
100742,80,1,6
788821111050,80,0,0
101224,100,0,0
788821113177,80,0,0
788821151711,350,1,4
788821016119,30,1,7
788821016126,30,0,-34
788821016133,40,0,0
788821016157,180,1,11
788821016164,180,1,5
788821017963,163.27,0,0
788821013804,45,0,-38
788821013842,45,0,-10
788821013828,50,0,-2
788821003584,100,1,20
8964000843697,400,0,2
8964000022184,265,0,1
8964000020104,90,1,5
8964000020180,175,1,4
8964000020197,315,0,3
8964000843741,818.17,0,1
8964000021934,140,1,29
8964000843017,1220,0,0
8964000020487,220,1,11
8964000020494,312.5,0,2
8964000020531,415,1,9
8964000843123,131.24,0,2
8964000843109,250,0,1
8964000020609,140,1,4
8964000020579,228.16,0,3
8964000843765,230,0,0
8964000843727,356.21,0,0
8964000844298,440,0,1
8964000844328,440,0,0
8964000020821,70,0,1
8964000020661,100,1,7
8964000843826,40,0,0
8964000843789,20,0,0
8964000020784,350,0,2
8964000843819,400.44,0,0
8964000020890,320,0,1
8964000020678,281.97,0,1
8964000020791,320,0,2
8964000020869,280.79,0,1
104125,669.74,0,2
8964000020777,570,0,0
8964000020760,570,0,1
116190,208.2,0,0
103208,377.28,0,2
102654,230,0,2
8964000844670,420,0,1
8964000844663,520,0,1
103463,410,0,2
103149,440,0,0
8964000844632,230,0,2
8964000844625,230,0,1
8964000844656,225,0,0
8964000844618,230,0,1
8964000020456,40,0,0
104280,774.47,0,0
8964000844311,440,0,1
8964000844335,440,0,2
8964000844304,440,0,0
102386,175,0,2
102988,290,0,3
101745,85,1,5
8964000844052,400,0,1
8964000844649,520,0,2
8964000844014,400,0,1
102028,130,1,18
8964000843000,1220,0,0
102690,230,1,24
104677,320,0,0
8964000020319,40,0,0
103502,395,1,22
119148,10,1,168
8964000020203,80,1,13
8964000020289,140,1,9
8964000020296,200,1,5
8964000021569,165,0,0
8964000021620,324.5,0,0
8964000578438,1000,0,0
108721,250,0,3
107654,180,0,-2
855434001365,160,1,4
9780251379629,220,0,-6
103899,450,0,0
745314132022,625,0,0
745314132039,425,0,0
745314132046,600,0,0
111748,650,0,0
102169,180,0,2
103015,420,1,6
104146,380,0,3
102451,665,1,6
100961,350,0,2
101074,570,0,0
100778,330,1,6
8964003820299,200,0,2
102066,280,1,10
102081,500,1,5
102058,215,1,4
102371,400,1,5
8964002137145,1200,1,4
8964001492160,210,1,11
8964001492184,270,1,5
8964001492276,256,1,5
8964002137404,256,0,0
8964002137473,320,1,9
8964002137947,145,0,2
8964003820107,171,1,7
8964003820220,600,1,6
8964002137503,435,0,0
8964001492252,900,0,2
4201010100285,640,0,0
8964002137152,1400,0,3
8964001492177,250,1,5
8964001492191,300,0,3
8964001492283,300,0,3
8964003820114,180,0,0
8964002137411,266,0,0
8964002137480,360,0,-1
8964002137954,200,0,3
8964003820237,650,0,3
8964001492269,1000,0,3
8964002137510,825,0,3
8964002137190,160,0,1
8964003820244,470,1,6
8964001492207,155,1,9
8964003820374,900,1,4
8964002137466,250,0,3
8964001492474,250,1,12
102643,420,1,5
116087,250,0,1
114773,400,0,0
104259,249,0,1
8964001492368,60,1,5
101689,80,1,16
8964003820213,398,1,5
8964003820121,250,0,0
103974,599,0,3
102670,100,0,1
102141,150,0,0
102095,120,1,6
102009,99,1,8
103859,352,0,1
8964002137015,50,0,-1
8964001492641,180,1,4
8964001492757,50,1,9
8964001492627,130,1,16
8964001492764,170,1,4
8964002137336,60,1,5
8964002137282,150,1,14
8964001492702,90,0,-1
8964001492696,100,1,12
8964001492771,90,1,8
8964001492788,150,1,16
8964001492740,50,1,5
8964001492634,100,0,1
8964001492719,100,1,7
8964001492658,150,1,12
8964001492672,140,1,5
8964001492689,200,0,0
102200,160,1,4
103010,299,1,4
8964002137220,700,0,3
8964003820282,200,1,4
8964003820275,350,1,7
8964002137923,600,1,6
8964003820190,80,1,5
8964002137619,220,0,0
8964001492467,195,1,10
8964003820206,420,1,9
6787141046039,250,1,13
8964003223205,250,1,7
1265987526144,450,0,0
6948005371265,185,1,7
6948005371296,185,1,7
7831138216536,160,0,1
117056,420,0,-8
788821022431,130,1,5
788821019622,300,0,2
788821019615,300,0,0
788821019608,300,1,5
788821022394,90,1,6
788821022417,45,0,-4
788821022387,180,0,1
105046,1925,0,0
110062,63.58333333,1,48
8964003094164,30,1,7
8964003094010,20,1,23
735745146460,120,0,0
735745146477,120,0,0
8964003094331,20,1,36
8964003094676,70,1,16
8964003094584,70,1,22
8964003096700,30,1,13
8964003094447,40,1,31
8964003096632,30,0,2
118889,299,1,5
118888,74.75,0,-8
101817,130,0,1
108112,255,0,0
110873,14.8,1,60
109601,29.325,1,10
110913,114.912,1,20
117739,790,0,1
8964003765026,150,0,2
105866,1189.02,0,-1
5099864017823,3250,0,3
5099864017847,3260,0,2
5099864017861,3135,0,0
8710428009074,3260,0,1
8427030008363,3150,0,0
8427030005430,3350,0,0
8427030005447,3350,0,2
8427030005454,3350,0,0
112753,7.2,1,95
8690742162344,360,0,0
8690742162320,350,0,0
5411416058304,350,0,3
5411416058342,340,0,2
114288,27.4886,1,200
111295,15.233,0,0
162510216710054,60,0,0
107687,155,0,2
113002,54.45071429,1,63
111855,42.42857143,1,14
113010,54.84285714,1,70
110114,21.21428571,0,0
111745,33.39285714,1,56
112115,40.20142857,1,126
111985,37.29428571,1,21
118119,40.35714286,1,168
112034,39.01678571,1,112
112800,109.8,1,70
112096,40.71428571,1,42
112050,45.07142857,0,-62
8964000970706,46.41928571,0,0
112167,41.74571429,1,95
112815,55.80571429,0,0
112438,51.90928571,0,0
112508,46.91857143,1,91
8964003536633,45.35714286,1,91
115501,38.14285714,0,0
111640,47.35714286,1,63
105540,130,0,2
109047,5,1,120
106112,185,1,8
8964001558002,299,0,0
8964002550685,50,0,0
8964002550722,50,0,0
8964000578070,100,0,0
8964000578063,120,0,0
8964000578087,230,0,0
101328,210,0,0
8964000578094,180,1,4
796554222011,280,0,0
796554222035,280,0,0
796554222004,200,0,1
796554222028,200,0,-1
102347,320,0,0
100318,320,0,2
102344,320,0,2
102348,320,0,0
101464,135,0,0
8964002548736,99,0,0
796554223063,250,0,2
8964000578797,320,0,3
8935006533288,2055.56,0,0
107110,1465.28,0,1
106535,755,0,1
7172737475765,220,1,7
7172737475772,220,1,17
9780201379440,90,0,0
671866116671,20,0,0
671866116688,20,0,0
671866116664,20,0,0
671866117562,30,1,5
671866117548,30,0,-35
671866117555,30,0,-43
671866117593,50,1,40
671866117579,50,1,51
671866117586,50,1,33
116965,40,0,0
8964000101414,200,0,1
104559,166.6666667,0,0
8964000101957,60,1,119
104748,50,0,0
8964000101421,80,0,-11
6232138210660,50,0,0
3637383940424,220,1,9
3637383940417,220,1,7
5060068528545,350,0,0
118993,200,1,10
116044,130,0,0
9780201379662,130,0,0
6795505312423,220,1,15
6795505331110,90,0,-1
113307,37,1,20
8964002758890,50,1,9
8964000843925,220,0,0
8964000843857,220,0,0
8964000843888,220,0,0
8964000843901,220,0,0
8964000843529,220,0,0
8964000843932,70,0,-1
8964000843895,70,0,0
8964000843864,70,0,0
8964000843918,120,0,0
2583799472268,440,1,6
8964002758913,50,1,8
2707202320018,50,0,0
671866117425,20,0,0
671866117418,20,1,61
671866117401,20,1,37
671866117456,50,1,67
671866117449,50,0,-7
671866277471,30,0,0
671866277440,30,0,0
110728,20.78571429,0,-6
7896423423822,300,1,36
102619,200,0,3
119433,330,1,6
118706,58,1,6
119434,550,0,2
118705,115,1,14
118707,160,1,10
705632760185,80,1,11
5060978176683,220,1,7
8964000570197,320,0,2
8964000570166,110,0,0
8964000570173,180,0,2
105415,40,1,7
106683,500,0,0
106932,960,0,0
8961006010467,440,1,12
105677,339.25,0,1
116892,10.034,1,233
107530,83.92,1,4
107693,9.471,0,-64
108830,17.5,1,20
107692,8.3,1,7
109034,17.1,1,10
8886950018065,289,0,0
8886950018058,289,0,0
8886950018263,160,0,0
8886950018256,160,0,0
7622202223730,150,0,2
7622202229855,10,0,0
119264,11.89466667,1,59
112805,23.267,1,150
110631,11.89466667,1,51
106900,860,0,0
107168,2525,0,0
112347,59.5,1,30
112947,67.5,0,0
113487,127,1,29
112539,82,1,30
106185,300,0,1
106409,300,0,1
106424,395,0,2
106331,395,0,1
113233,49,1,100
105988,180,1,6
8961102504549,50,1,17
8964003592950,10,0,-12
8964003592639,30,1,12
8964003590383,30,1,5
8964002758999,40,1,41
8964002526086,30,0,0
8964002526109,20,1,34
8964002526123,10,0,0
8964002526000,80,0,0
8964002758937,40,1,39
8964002526017,30,0,1
8964002526031,20,1,98
8964002526055,15,0,-2
8964003593001,20,0,-18
8961102505157,20,0,0
8961102505133,10,0,3
9200508008442,150,0,0
9200508045102,50,1,27
9243178633798,200,0,0
102006,85,0,-1
8850632605881,120,1,70
6248765458016,3000,0,0
8964000006054,620,0,0
8964000006115,1850,0,0
100462,40,0,0
119603,180,1,12
118609,150,1,17
118608,100,1,26
6261149054154,30,0,0
8886950066462,180,0,2
8886950066479,230,0,0
8886950066448,150,1,5
8886950066455,150,0,0
8961103501196,10,0,1
113252,42.056,1,36
108707,325,0,2
110612,14,1,60
110260,11.20033333,1,100
8964003378523,40,0,3
106976,998,0,0
8964004135064,998,0,0
107184,1998,0,2
106070,139,0,2
105972,92,0,0
810404143063,220,0,1
108237,11.55,1,10
109941,13.33333333,1,90
40181700982,750,0,0
6260653403649,70,0,1
3384121231114,80,1,8
3384121331111,70,1,5
3011261040107,750,0,3
3384121200042,110,0,-2
6300678900003,395,0,0
9001378680581,525,0,1
3384123990026,60,0,0
3384129900036,100,1,4
6009988335504,310,0,0
3245421944169,450,0,1
3245421944145,435,0,0
3384122191875,650,0,-3
3384126600090,90,1,4
6000045150221,180,0,1
9785020321441,260,0,0
9785020321472,320,0,-1
3245422135443,570,0,0
112863,161.6,0,0
SPORT BIG BOTEL,420,1,6
SPORT BOTEL SMALL,350,1,5
10024,300,0,-5
116036,50,1,23
116577,10,0,0
119443,250,1,4
119072,120,1,19
119095,50,1,19
10026,350,0,-1
5449000012203,230,1,22
90357053,180,1,35
5449000004864,260,0,-3
5449000034137,280,1,13
54491069,120,1,51
117971,240,0,2
40822099,90,1,36
5449000283467,90,1,34
5449000253736,120,0,-1
5449000000729,130,1,36
8961102813269,520,0,0
8961102813238,520,0,0
8961102813245,520,0,1
8961102813252,520,0,0
104991,80,0,0
105138,100,0,0
104978,120,0,0
113258,29.55,1,30
113807,50,1,120
110747,19.04333333,1,60
113898,193.8,0,0
108849,33.03571429,1,7
108850,22,1,10
110799,26.25071429,1,28
101831,60,0,0
116031,60,0,0
8964000858356,60,0,0
110309,20.57142857,1,28
110897,24.28571429,1,14
112000,32.85714286,1,28
110010,3,1,92
119604,3.421333333,1,30
8964003898595,550,0,1
116859,19,0,0
718122102914,450,0,3
8964001076056,390,0,0
8964001076087,390,0,0
8964001076049,360,0,0
8964001076407,420,0,0
12000034220,110,1,10
8964000101551,100,1,67
8964000101704,130,1,4
8964000101711,130,1,7
8964002062928,495,0,2
8964002062959,775,0,1
8964002062935,745,0,1
8961014253139,400,1,4
8961014253184,250,0,0
108572,19.953,1,15
110633,9.0308,1,100
107538,70,0,-3
107749,81,0,1
107304,20,0,-6
8964002289653,230,0,0
8961101239961,200,0,2
8961101239985,133.33,1,87
115743,20,1,55
113921,20,0,0
114032,27,0,0
118702,80,1,7
109737,21.88333333,1,24
101571,40,0,0
101297,40,0,0
8969112244028,350,0,3
106706,826,0,0
112740,5,1,80
8964000192504,170,1,6
8964000192580,295,0,0
8964000192658,900,0,1
8964000192320,590,0,0
8964000192016,340,0,0
8964000192023,250,0,0
8964000192047,450,0,0
8964000192115,150,1,4
5017007601289,1750,1,4
5017007601333,1250,1,4
107647,240,1,8
107648,160,0,1
8964001277828,150,0,-28.5
103857,150,0,-24.25
419684504005,34,1,9
3570036726436,120,0,0
8964002958054,75,1,11
106542,344.75,0,0
102620,120,0,0
102824,180,0,-1
103628,350,0,0
100147,200,1,41
103627,230,0,-5
100376,200,1,22
104037,470,0,0
102832,200,0,0
110104,16.7,1,22
111287,23.316,1,40
8961014265583,750,0,3
8961014265682,480,0,1
8961014266559,10,1,40
8961014266986,450,0,2
8961014265590,750,0,2
119187,225,0,2
8719931958732,390,0,-2
788364728203,570,1,5
8719931958831,360,0,2
788364728210,570,0,2
8719931958633,430,0,0
8961014265323,200,0,1
8961014265361,100,0,0
8961014265354,100,0,0
8961014265347,100,0,-1
8961014263145,99,0,0
8961014263138,99,0,0
8961014263121,99,0,1
8961014265330,200,0,2
8961014262087,199,0,0
8961014262070,199,0,0
8961014262094,199,0,0
8961014265316,200,0,1
111285,370,0,-3
102580,240,1,6
105722,480,0,0
109010,171,0,0
8964000615140,550,1,5
112993,33000,0,2
8964000615225,32.5,0,1
8964001678229,2300,0,1
8964002958436,252.43,0,0
8964002958320,296.12,0,0
8964002958016,350,1,16
8964002958009,230,1,6
8966000040304,900,1,9
8966000040311,1760,0,0
8966000040342,1750,1,5
8966000040335,880,1,8
8964003694784,330,0,1
8964003695026,20,0,1
8964003695002,20,0,-18
8964003695040,20,0,0
8964003695309,20,0,-21
8966000028340,370,0,1
8966000028364,860,0,3
8966000040373,250,0,2
8964002958214,160,1,16
8964002958399,430,0,-1
8964002958313,60,1,15
8964002958375,80,1,12
8964003693640,60,1,8
101804,110,0,0
8964002958047,140,1,18
8961014263299,850,0,1
8851932355438,350,0,0
8961014250404,480,0,0
8961014250411,450,0,0
8851932355339,920,0,0
8851932355315,920,0,1
8851932354332,920,0,0
8851932354318,920,0,0
8851932354325,920,0,0
8851932354301,920,0,0
8961014263312,850,0,0
8961014263305,850,0,2
8961014255461,10,0,-2
104663,550,0,0
8851932355032,550,0,0
8851932355049,550,0,0
8851932354981,550,0,0
8961014250367,450,0,3
8961014250381,450,1,4
8961014250398,440,0,0
8961014250374,450,0,0
8851932355131,830,0,0
8851932355162,830,0,0
8851932353885,830,0,0
8851932353878,830,0,0
8961014251944,750,0,0
8961014251968,750,0,1
8961014261073,620,0,-3
8961014251975,740,0,0
8961014251951,740,0,0
8961014265729,750,0,1
8961014238488,1150,0,0
8961014250497,190,0,0
8961014260724,190,0,0
8961014250503,190,0,0
769503784878,100,0,0
769503785752,30,1,73
8961100285334,300,0,0
769503785790,750,0,0
769503785745,300,1,4
8961014254082,5,0,3
108627,144,0,1
108854,284,0,2
8964000585665,50,0,0
8961100088034,30,0,-19
8961100088027,30,0,-45
8964000585641,30,0,-12
8964000585627,30,0,2
8964000585931,40,1,9
8961100085019,40,0,0
8964000585856,40,0,0
8964000585290,40,1,31
8964000585948,60,1,7
8964000585535,30,0,-36
8961100085026,40,1,15
8964000585764,40,0,-5
8964000585580,50,1,4
8964000585252,60,0,-4
8964000585283,60,1,10
8964000585863,60,0,-1
8964000585771,60,1,7
8964000585405,60,1,12
8964000585610,100,0,0
8964000585870,100,0,0
8964000585788,100,0,0
8961100087051,60,0,3
8964000585092,30,0,0
8964000585108,30,0,0
8961100087112,60,1,19
8964000585658,30,1,11
8964000768778,50,1,7
2302552,230,0,0
114945,100,0,0
102504,200,0,0
102575,370,0,0
102633,180,0,0
101673,50,0,0
788048,100,0,0
116931,500,0,0
113502,37.91533333,1,60
SR-12,380,0,1
107933,158,0,0
108299,10,1,60
110379,14.66666667,1,190
112485,13.5,1,240
8961014265507,50,0,3
100780,50,0,-3
8961014263992,10,1,493
8961014260106,580,1,4
8961014264791,99,0,2
101123,99,0,-1
8961014264166,1110,0,0
8961014264005,20,0,-100
8961014264289,290,1,4
8961014264012,50,1,6
8961014264678,799,0,2
8961014264685,420,0,2
8961014267044,325,1,4
8961014267051,650,0,3
8961014266641,199,0,2
8961014266528,600,0,3
8961014266511,300,0,3
8961014266672,50,0,0
855434010572,160,1,5
110149,1.6,1,138
119102,24,1,10
51001,30,1,287
8961100310104,170,0,2
116906,1200,0,0
114917,40,0,0
109662,9.630333333,1,30
110257,10.72066667,1,60
119098,80,1,8
8888209181216,950,0,1
6904232676764,320,0,-2
3870400085351,40,0,0
116042,800,0,0
116043,750,0,0
102263,290,0,0
103808,540,0,0
106138,178,0,1
106169,191,0,3
106267,229,0,0
115132,285,0,2
108394,178,0,0
108566,191,0,0
117719,13.065,1,19
112632,28.66666667,1,82
110657,14.25,0,-57
110918,215,1,5
105837,1100,0,-1
117997,43,1,7
111208,31,0,0
111709,37,1,42
111803,38,0,-30
112602,42.00071429,1,7
117151,44,0,0
112107,36.975,1,4
116877,41.044,1,4
118444,36,1,8
8691257881584,550,0,0
8691257881683,250,0,1
116970,2200,0,0
757528005276,900,0,0
113577,44.55,0,0
114172,133.2535,1,90
113660,77.7,1,61
113536,287.5,1,10
110583,39.16666667,0,0
